id,type,title,section_path,section_id,subsection_id,url,price,list_price,free,sofia_iniziativa_id,sofia_edizione_id,carta_docente,faq_count,block_count,text
course:l-intelligenza-artificiale-per-l-apprendimento,course,L'intelligenza artificiale per l'apprendimento,1. Catalogo Corsi — Informatica > 1.2 Intelligenza Artificiale (3 corsi),,1.2,https://www.cfiscuola.it/l-intelligenza-artificiale-per-l-apprendimento.html,60.0,80.0,False,91991,150697,True,,,"L'intelligenza artificiale per l'apprendimento

URL: https://www.cfiscuola.it/l-intelligenza-artificiale-per-l-apprendimento.html

Prezzo: 60.0 EUR (listino 80.0 EUR)

SOFIA: Iniziativa 91991 / Edizione 150697

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Forum consulenza formatore
- Esame online

Durata:
4 ore

A Chi E Rivolto:
Docenti di ogni ordine e grado.

Descrizione:
L'intelligenza artificiale è una branca dell'informatica che si concentra sulla creazione di software in grado di imitare comportamenti e processi che considereremmo intelligenti. L’Intelligenza artificiale ed i suoi strumenti generativi (come ChatGPT) possono essere usati per il quotidiano lavoro di insegnamento-apprendimento. L’IA offre sfide ed opportunità da non lasciarsi scappare nella didattica, così come indicato nel DigComp2.2.

Obiettivi:
• Scoprire l’IA come strumento per migliorare la qualità dell’insegnamento e dell’apprendimento
• Acquisire competenze nella progettazione di attività educative che utilizzano l’IA
• Comprensione dei concetti di base dell’Intelligenza Artificiale e dei suoi usi in campo scolastico

Programma:
• L'IA potenzialità e limiti
• Uso degli strumenti dell'IA generativa nell'apprendimento
• ChatGPT e possibili attività
• Software IA e attività
DIGICOMP 2.2 :
• AREA DigCompEdu: 2
• LIVELLO IN INGRESSO DigCompEdu: A1
• LIVELLO IN USCITA DigCompEdu: A2
TIPOLOGIA DI EROGAZIONE : E-learning.
FRUIZIONE : corso disponibile per 180 giorni. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via web.
SUPERAMENTO : sono previsti test intermedi e al termine del corso è previsto un test finale online che verifica l'apprendimento con domande a risposta singola e multipla riguardo l'intero contenuto del corso suddiviso per i moduli fruiti.
COMPETENZE IN USCITA : competenze nella realizzazione della didattica a distanza e nell'utilizzo dei sistemi principali per svolgerla.
COORDINATORI DEL CORSO : Debora Niutta.
FORMATORI : consulta qui i formatori di CFI per area e consulta il loro CV.
Al termine del corso viene rilasciato l’Attestato di frequenza con profitto da CFIScuola, in qualità di soggetto qualificato MIM per la formazione del personale scolastico con D.M. del 15/07/2014 .
TRAILER DEL CORSO :

Attivit Didattiche:
Video-lezioni - Test di apprendimento in itinere - Forum in itinere - Test finale."
course:460-nuova-ecdl-base,course,ICDL (ECDL) Base,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/460-nuova-ecdl-base.html,90.0,120.0,False,96939,150193,True,,,"ICDL (ECDL) Base

URL: https://www.cfiscuola.it/460-nuova-ecdl-base.html

Prezzo: 90.0 EUR (listino 120.0 EUR)

SOFIA: Iniziativa 96939 / Edizione 150193

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione informatica
- Forum consulenza formatore
- Esame online con risultato immediato

Durata:
32 ore

Programma:
MODULO 1. Computer Essentials (ca 8 ore) : Il modulo Computer Essentials è l’evoluzione dei moduli: “Concetti di base dell'ICT” e “Uso del computer e gestione dei file"" (Moduli 1 e 2 dell’ECDL Core). Il presente modulo definisce i concetti e le competenze fondamentali per l’uso dei dispositivi elettronici, la creazione e la gestione dei file, le reti e la sicurezza dei dati.
• Comprendere i concetti fondamentali relativi all’ICT (Tecnologie dell’Informazione e della Comunicazione), ai computer, ai dispositivi elettronici e al software;
• Accendere e spegnere un computer;
• Operare efficacemente sul desktop di un computer usando icone e finestre;
• Regolare le principali impostazioni del sistema e usare le funzionalità di Guida in linea;
• Creare un semplice documento e stamparne delle copie;
• Conoscere i principali concetti di gestione dei file ed essere in grado di organizzare efficacemente cartelle e file;
• Comprendere i concetti fondamentali relativi ai supporti di memoria e all’uso di software di compressione e di estrazione di file di grandi dimensioni;
• Comprendere i concetti relativi alle reti e alle possibilità di connessione, ed essere in grado di collegarsi a una rete;
• Comprendere l’importanza di effettuare copie di backup dei dati e di proteggere i dati e i dispositivi elettronici da malware;
• Comprendere l’importanza del “green computing”, dell’accessibilità e della salvaguardia della salute degli utenti.
MODULO 2. Online Essentials (ca 8 ore) : Il modulo […]"
course:474-nuova-ecdl-full-standard-patente-europea-computer,course,ICDL (ECDL) Full Standard,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/474-nuova-ecdl-full-standard-patente-europea-computer.html,130.0,160.0,False,96938,150192,True,,,"ICDL (ECDL) Full Standard

URL: https://www.cfiscuola.it/474-nuova-ecdl-full-standard-patente-europea-computer.html

Prezzo: 130.0 EUR (listino 160.0 EUR)

SOFIA: Iniziativa 96938 / Edizione 150192

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione informatica
- Forum consulenza formatore
- Esame online con risultato immediato

Durata:
56 ore

Programma:
MODULO 1. Computer Essentials (ca 8 ore) : Il modulo Computer Essentials è l’evoluzione dei moduli: “Concetti di base dell'ICT” e “Uso del computer e gestione dei file"" (Moduli 1 e 2 dell’ECDL Core). Il presente modulo definisce i concetti e le competenze fondamentali per l’uso dei dispositivi elettronici, la creazione e la gestione dei file, le reti e la sicurezza dei dati.
• Comprendere i concetti fondamentali relativi all’ICT (Tecnologie dell’Informazione e della Comunicazione), ai computer, ai dispositivi elettronici e al software;
• Accendere e spegnere un computer;
• Operare efficacemente sul desktop di un computer usando icone e finestre;
• Regolare le principali impostazioni del sistema e usare le funzionalità di Guida in linea;
• Creare un semplice documento e stamparne delle copie;
• Conoscere i principali concetti di gestione dei file ed essere in grado di organizzare efficacemente cartelle e file;
• Comprendere i concetti fondamentali relativi ai supporti di memoria e all’uso di software di compressione e di estrazione di file di grandi dimensioni;
• Comprendere i concetti relativi alle reti e alle possibilità di connessione, ed essere in grado di collegarsi a una rete;
• Comprendere l’importanza di effettuare copie di backup dei dati e di proteggere i dati e i dispositivi elettronici da malware;
• Comprendere l’importanza del “green computing”, dell’accessibilità e della salvaguardia della salute degli utenti.
MODULO 2. Online Essentials (ca 8 ore) : Il modulo […]"
course:526-nuova-ecdl-specialised,course,ICDL (ECDL) Specialised,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/526-nuova-ecdl-specialised.html,50.0,60.0,False,96937,150191,True,,,"ICDL (ECDL) Specialised

URL: https://www.cfiscuola.it/526-nuova-ecdl-specialised.html

Prezzo: 50.0 EUR (listino 60.0 EUR)

SOFIA: Iniziativa 96937 / Edizione 150191

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione informatica
- Forum consulenza formatore
- Esame online con risultato immediato

Durata:
8 ore

Programma:
IT Security - Specialised Level (ca 8 ore) : Il presente modulo definisce i concetti e le competenze fondamentali per comprendere l’uso sicuro dell’ICT nelle attività quotidiane e per utilizzare tecniche e applicazioni rilevanti che consentono di gestire una connessione di rete sicura, usare Internet in modo sicuro e senza rischi e gestire in modo adeguato dati e informazioni.
• Comprendere i concetti fondamentali relativi all’importanza di rendere sicuri informazioni e dati, di assicurare protezione fisica, privacy e di difendersi dal furto di identità;
• Proteggere un computer, un dispositivo o una rete da malware e da accessi non autorizzati;
• Comprendere i tipi di reti, i tipi di connessioni e le problematiche specifiche alle reti, firewall inclusi;
• Navigare nel World Wide Web e comunicare in modo sicuro su Internet;
• Comprendere i problemi di sicurezza associati alle comunicazioni, inclusa la posta elettronica e la messaggistica istantanea;
• Effettuare copie di sicurezza e ripristinare i dati in modo corretto e sicuro, ed eliminare dati e dispositivi in modo sicuro.
ESAME : online. Sono previsti test intermedi e al termine del corso è previsto un test finale online che verifica l'apprendimento con domande a risposta singola e multipla riguardo l'intero contenuto del corso suddiviso per i moduli fruiti.
TIPOLOGIA DI EROGAZIONE : E-learning.
FRUIZIONE : corso disponibile per 180 giorni. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via […]"
course:551-test-di-informatica,course,Test di informatica,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/551-test-di-informatica.html,0.0,,True,,,False,,,"Test di informatica

URL: https://www.cfiscuola.it/551-test-di-informatica.html

Prezzo: gratuito

Carta del Docente: n/a (corso gratuito)

Caratteristiche:
- Attivazione immediata
- Quiz gratuito"
course:ecdl-essentials-corso-online,course,ICDL (ECDL) Essentials,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/ecdl-essentials-corso-online.html,70.0,100.0,False,96954,150194,True,,,"ICDL (ECDL) Essentials

URL: https://www.cfiscuola.it/ecdl-essentials-corso-online.html

Prezzo: 70.0 EUR (listino 100.0 EUR)

SOFIA: Iniziativa 96954 / Edizione 150194

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione informatica
- Forum consulenza formatore
- Esame online con risultato immediato

Durata:
16 ore

Programma:
MODULO 1. Computer Essentials (ca 8 ore) : Il modulo Computer Essentials è l’evoluzione dei moduli: “Concetti di base dell'ICT” e “Uso del computer e gestione dei file"" (Moduli 1 e 2 dell’ECDL Core). Il presente modulo definisce i concetti e le competenze fondamentali per l’uso dei dispositivi elettronici, la creazione e la gestione dei file, le reti e la sicurezza dei dati.
• Comprendere i concetti fondamentali relativi all’ICT (Tecnologie dell’Informazione e della Comunicazione), ai computer, ai dispositivi elettronici e al software;
• Accendere e spegnere un computer;
• Operare efficacemente sul desktop di un computer usando icone e finestre;
• Regolare le principali impostazioni del sistema e usare le funzionalità di Guida in linea;
• Creare un semplice documento e stamparne delle copie;
• Conoscere i principali concetti di gestione dei file ed essere in grado di organizzare efficacemente cartelle e file;
• Comprendere i concetti fondamentali relativi ai supporti di memoria e all’uso di software di compressione e di estrazione di file di grandi dimensioni;
• Comprendere i concetti relativi alle reti e alle possibilità di connessione, ed essere in grado di collegarsi a una rete;
• Comprendere l’importanza di effettuare copie di backup dei dati e di proteggere i dati e i dispositivi elettronici da malware;
• Comprendere l’importanza del “green computing”, dell’accessibilità e della salvaguardia della salute degli utenti.
MODULO 2. Online Essentials (ca 8 ore) : Il modulo […]"
course:icdl-ecdl-base-skills-card-certificazione,course,ICDL (ECDL) Base + Skills card + Certificazione,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/icdl-ecdl-base-skills-card-certificazione.html,180.0,290.0,False,96933,150189,True,,,"ICDL (ECDL) Base + Skills card + Certificazione

URL: https://www.cfiscuola.it/icdl-ecdl-base-skills-card-certificazione.html

Prezzo: 180.0 EUR (listino 290.0 EUR)

SOFIA: Iniziativa 96933 / Edizione 150189

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- 2 certificazioni informatiche
- Forum consulenza formatore
- Esame online con risultato immediato

Durata:
32 ore

Programma:
MODULO 1. Computer Essentials (ca 8 ore) : Il modulo Computer Essentials è l’evoluzione dei moduli: “Concetti di base dell'ICT” e “Uso del computer e gestione dei file"" (Moduli 1 e 2 dell’ECDL Core). Il presente modulo definisce i concetti e le competenze fondamentali per l’uso dei dispositivi elettronici, la creazione e la gestione dei file, le reti e la sicurezza dei dati.
• Comprendere i concetti fondamentali relativi all’ICT (Tecnologie dell’Informazione e della Comunicazione), ai computer, ai dispositivi elettronici e al software;
• Accendere e spegnere un computer;
• Operare efficacemente sul desktop di un computer usando icone e finestre;
• Regolare le principali impostazioni del sistema e usare le funzionalità di Guida in linea;
• Creare un semplice documento e stamparne delle copie;
• Conoscere i principali concetti di gestione dei file ed essere in grado di organizzare efficacemente cartelle e file;
• Comprendere i concetti fondamentali relativi ai supporti di memoria e all’uso di software di compressione e di estrazione di file di grandi dimensioni;
• Comprendere i concetti relativi alle reti, alle possibilità di connessione ed essere in grado di collegarsi a una rete;
• Comprendere l’importanza di effettuare copie di backup dei dati e di proteggere i dati e i dispositivi elettronici da malware;
• Comprendere l’importanza del “green computing”, dell’accessibilità e della salvaguardia della salute degli utenti.
MODULO 2. Online Essentials (ca 8 ore) : Il modulo […]

Cosa Comprende:
Corso + Simulazioni/Esercitazioni + Skill card (digitale) + Esame + Certificazione .
CERTIFICAZIONI RILASCIATE : ICDL Base ed ICDL Essentials.

Esame Finale:
on-line da casa. L'esame è automatizzato con supervisore, composto da 36 domande totali con circa 6-9 pratiche e le rimanenti teoriche a crocette, in italiano, 45 minuti, soglia 75%.
In caso di mancato superamento è previsto il pagamento della quota d'esame di 30,00€.
TIPOLOGIA DI EROGAZIONE : E-learning.
FRUIZIONE : corso disponibile per 180 giorni. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via web.
COORDINATORI DEL CORSO : Barbara Fedeli, Patrizia Boggio, Ugo Lombardini.
FORMATORI : consulta qui i formatori di CFI per area e consulta il loro CV.
Al termine del corso viene rilasciato l’Attestato di frequenza con profitto da CFIScuola, in qualità di soggetto qualificato MIM per la formazione del personale scolastico con D.M. del 15/07/2014 .
Al termine del corso, presentando la skill card , si può partecipare all’esame per conseguire le Certificazioni informatiche ICDL Base ed ICDL Essentials .
TRAILER DEL CORSO :"
course:icdl-ecdl-essentials-skills-card-certificazione,course,ICDL (ECDL) Essentials + Skills card + Certificazione,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/icdl-ecdl-essentials-skills-card-certificazione.html,130.0,210.0,False,96936,150190,True,,,"ICDL (ECDL) Essentials + Skills card + Certificazione

URL: https://www.cfiscuola.it/icdl-ecdl-essentials-skills-card-certificazione.html

Prezzo: 130.0 EUR (listino 210.0 EUR)

SOFIA: Iniziativa 96936 / Edizione 150190

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione informatica
- Forum consulenza formatore
- Esame online con risultato immediato

Durata:
16 ore

Programma:
MODULO 1. Computer Essentials (ca 8 ore) : Il modulo Computer Essentials è l’evoluzione dei moduli: “Concetti di base dell'ICT” e “Uso del computer e gestione dei file"" (Moduli 1 e 2 dell’ECDL Core). Il presente modulo definisce i concetti e le competenze fondamentali per l’uso dei dispositivi elettronici, la creazione e la gestione dei file, le reti e la sicurezza dei dati.
• Comprendere i concetti fondamentali relativi all’ICT (Tecnologie dell’Informazione e della Comunicazione), ai computer, ai dispositivi elettronici e al software;
• Accendere e spegnere un computer;
• Operare efficacemente sul desktop di un computer usando icone e finestre;
• Regolare le principali impostazioni del sistema e usare le funzionalità di Guida in linea;
• Creare un semplice documento e stamparne delle copie;
• Conoscere i principali concetti di gestione dei file ed essere in grado di organizzare efficacemente cartelle e file;
• Comprendere i concetti fondamentali relativi ai supporti di memoria e all’uso di software di compressione e di estrazione di file di grandi dimensioni;
• Comprendere i concetti relativi alle reti e alle possibilità di connessione, ed essere in grado di collegarsi a una rete;
• Comprendere l’importanza di effettuare copie di backup dei dati e di proteggere i dati e i dispositivi elettronici da malware;
• Comprendere l’importanza del “green computing”, dell’accessibilità e della salvaguardia della salute degli utenti.
MODULO 2. Online Essentials (ca 8 ore) : Il modulo […]

Cosa Comprende:
Corso + Simulazioni/Esercitazioni + Skill card (digitale) + Esame + Certificazione .
CERTIFICAZIONI RILASCIATE : ICDL Essentials.

Esame Finale:
on-line da casa. L'esame è automatizzato con supervisore, composto da 36 domande totali con circa 6-9 pratiche e le rimanenti teoriche a crocette, in italiano, 45 minuti, soglia 75%.
In caso di mancato superamento è previsto il pagamento della quota d'esame di 30,00€.
TIPOLOGIA DI EROGAZIONE : E-learning.
FRUIZIONE : corso disponibile per 180 giorni. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via web.
COORDINATORI DEL CORSO : Barbara Fedeli, Patrizia Boggio, Ugo Lombardini.
FORMATORI : consulta qui i formatori di CFI per area e consulta il loro CV.
Al termine del corso viene rilasciato l’Attestato di frequenza con profitto da CFIScuola, in qualità di soggetto qualificato MIM per la formazione del personale scolastico con D.M. del 15/07/2014 .
TRAILER DEL CORSO :"
course:icdl-ecdl-full-standard-skills-card-certificazione,course,ICDL (ECDL) Full Standard + Skills card + Certificazione,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/icdl-ecdl-full-standard-skills-card-certificazione.html,270.0,420.0,False,96931,150188,True,,,"ICDL (ECDL) Full Standard + Skills card + Certificazione

URL: https://www.cfiscuola.it/icdl-ecdl-full-standard-skills-card-certificazione.html

Prezzo: 270.0 EUR (listino 420.0 EUR)

SOFIA: Iniziativa 96931 / Edizione 150188

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- 5 certificazione informatiche
- Esame online con risultato immediato

Durata:
56 ore

Programma:
MODULO 1. Computer Essentials (ca 8 ore) : Il modulo Computer Essentials è l’evoluzione dei moduli: “Concetti di base dell'ICT” e “Uso del computer e gestione dei file"" (Moduli 1 e 2 dell’ECDL Core). Il presente modulo definisce i concetti e le competenze fondamentali per l’uso dei dispositivi elettronici, la creazione e la gestione dei file, le reti e la sicurezza dei dati.
• Comprendere i concetti fondamentali relativi all’ICT (Tecnologie dell’Informazione e della Comunicazione), ai computer, ai dispositivi elettronici e al software;
• Accendere e spegnere un computer;
• Operare efficacemente sul desktop di un computer usando icone e finestre;
• Regolare le principali impostazioni del sistema e usare le funzionalità di Guida in linea;
• Creare un semplice documento e stamparne delle copie;
• Conoscere i principali concetti di gestione dei file ed essere in grado di organizzare efficacemente cartelle e file;
• Comprendere i concetti fondamentali relativi ai supporti di memoria e all’uso di software di compressione e di estrazione di file di grandi dimensioni;
• Comprendere i concetti relativi alle reti e alle possibilità di connessione, ed essere in grado di collegarsi a una rete;
• Comprendere l’importanza di effettuare copie di backup dei dati e di proteggere i dati e i dispositivi elettronici da malware;
• Comprendere l’importanza del “green computing”, dell’accessibilità e della salvaguardia della salute degli utenti.
MODULO 2. Online Essentials (ca 8 ore) : Il modulo […]

Cosa Comprende:
Corso + Simulazioni/Esercitazioni + Skill card (digitale) + Esame + Certificazione .
CERTIFICAZIONI RILASCIATE : ICDL Full Standard (valida 5 anni), ICDL Standard, ICDL Base, ICDL Essentials e ICDL Specialised.

Esame Finale:
on-line da casa. L'esame è automatizzato con supervisore, composto da 36 domande totali con circa 6-9 pratiche e le rimanenti teoriche a crocette, in italiano, 45 minuti, soglia 75%.
In caso di mancato superamento è previsto il pagamento della quota d'esame di 30,00€.
TIPOLOGIA DI EROGAZIONE : E-learning.
FRUIZIONE : corso disponibile per 6 mesi. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via web.
COORDINATORI DEL CORSO : Barbara Fedeli, Patrizia Boggio, Ugo Lombardini.
FORMATORI : consulta qui i formatori di CFI per area e consulta il loro CV.
Al termine del corso viene rilasciato l’Attestato di frequenza con profitto da CFIScuola, in qualità di soggetto qualificato MIM per la formazione del personale scolastico con D.M. del 15/07/2014 .
Al termine del corso, presentando la skill card , si può partecipare all’esame per conseguire le Certificazioni informatiche indicate.
TRAILER DEL CORSO :"
course:icdl-ecdl-specialised-skills-card-certificazione,course,ICDL (ECDL) Specialised + Skills card + Certificazione,1. Catalogo Corsi — Informatica > 1.3 ICDL (ECDL) (9 corsi),,1.3,https://www.cfiscuola.it/icdl-ecdl-specialised-skills-card-certificazione.html,95.0,150.0,False,96927,150187,True,,,"ICDL (ECDL) Specialised + Skills card + Certificazione

URL: https://www.cfiscuola.it/icdl-ecdl-specialised-skills-card-certificazione.html

Prezzo: 95.0 EUR (listino 150.0 EUR)

SOFIA: Iniziativa 96927 / Edizione 150187

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione informatica
- Forum consulenza formatore
- Esame online con risultato immediato

Durata:
8 ore

Programma:
Cyber Security - Specialised Level (ca 8 ore) : Il presente modulo definisce i concetti e le competenze fondamentali per comprendere l’uso sicuro dell’ICT nelle attività quotidiane e per utilizzare tecniche e applicazioni rilevanti che consentono di gestire una connessione di rete sicura, usare Internet in modo sicuro, senza rischi e gestire in modo adeguato dati e informazioni.
• Comprendere i concetti fondamentali relativi all’importanza di rendere sicure informazioni e dati, di assicurare protezione fisica e privacy e di difendersi dal furto di identità;
• Proteggere un computer, un dispositivo o una rete da malware e da accessi non autorizzati;
• Comprendere i tipi di reti, i tipi di connessioni e le problematiche specifiche alle reti, firewall inclusi;
• Navigare nel World Wide Web e comunicare in modo sicuro su Internet;
• Comprendere i problemi di sicurezza associati alle comunicazioni, inclusa la posta elettronica e la messaggistica istantanea;
• Effettuare copie di sicurezza, ripristinare i dati in modo corretto e sicuro ed eliminare dati e dispositivi in modo sicuro.
Skill card : è obbligatoria per svolgere l’esame ed ottenere la certificazione ufficiale ICDL (ex ECDL) riconosciuta dal MIUR. Viene rilasciata al corsista dopo l’iscrizione e consente di svolgere l’esame in tutte le sedi d’Italia. Non ha scadenza.

Cosa Comprende:
Corso + Simulazioni/Esercitazioni + Skill card (digitale) + Esame + Certificazione .
CERTIFICAZIONI RILASCIATE : ICDL IT Security/Cyber Security.

Esame Finale:
on-line da casa. L'esame è automatizzato con supervisore, composto da 36 domande totali con circa 6-9 pratiche e le rimanenti teoriche a crocette, in italiano, 45 minuti, soglia 75%.
In caso di mancato superamento è previsto il pagamento della quota d'esame di 30,00€.
TIPOLOGIA DI EROGAZIONE : E-learning.
FRUIZIONE : corso disponibile per 180 giorni. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via web.
COORDINATORI DEL CORSO : Barbara Fedeli, Patrizia Boggio, Ugo Lombardini.
FORMATORI : consulta qui i formatori di CFI per area e consulta il loro CV.
Al termine del corso viene rilasciato l’Attestato di frequenza con profitto da CFIScuola, in qualità di soggetto qualificato MIM per la formazione del personale scolastico con D.M. del 15/07/2014 .
Al superamento dell'esame, con risultato immediato, si otterrà la certificazione ICDL Specialised IT Security valida come certificazione informatica . Si potrà richiedere la certificazione in PDF direttamente al Test Center.
TRAILER DEL CORSO :"
course:eipass-7-moduli-user-certificazione-informatica-inglese,course,EIPASS 7 Moduli User - English,1. Catalogo Corsi — Informatica > 1.4 EIPASS (4 corsi),,1.4,https://www.cfiscuola.it/eipass-7-moduli-user-certificazione-informatica-inglese.html,244.0,,False,,,True,,,"EIPASS 7 Moduli User - English

URL: https://www.cfiscuola.it/eipass-7-moduli-user-certificazione-informatica-inglese.html

Prezzo: 244.0 EUR

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione in 24 ore
- Certificazione informatica
- Forum consulenza formatore
- Esame: quiz online, tentativi illimitati

Durata:
200 ore

Descrizione:
Il Corso online EIPASS 7 Moduli User approfondisce tutti gli argomenti oggetto della prova d’esame on-line.
Questi i 7 moduli:
• ICT Fundamentals - I fondamenti dell’ICT
• Web Browsing - Navigare e cercare informazioni sul Web
• Web Collaboration - Comunicare e collaborare in Rete
• IT Security - Sicurezza informatica
• Word Processing - Elaborazione testi
• Spreadsheets - Foglio di calcolo
• Presentations - Presentazione
Il percorso di certificazione affronta le stesse tematiche della certificazione nella versione in italiano, con un valore aggiunto: l’apprendimento delle competenze digitali attraverso la pratica della lingua inglese .
Il programma quindi permette di:
• acquisire familiarità con l’inglese e di padroneggiare la terminologia utilizzata in informatica;
• migliorare le competenze linguistiche di base .
Per approfondire i contenuti del programma di certificazione in inglese, vi invitiamo a consultare il Syllabus di riferimento .
COME FUNZIONA :
Per ogni modulo, abbiamo preparato per te:
• un E-Book scaricabile;
• una serie di video lezioni approfondite, sempre interessanti e interattive, con tantissimi esempi, animazioni, immagini e tutorial;
• una prova di autovalutazione che potrai ripetere tutte le volte che vuoi;
• un sistema di tutoraggio automatico che ti consente di monitorare i tuoi progressi e ti indica quali argomenti approfondire per migliorare la tua performance.
Regolamento Eipass dati Biometrici
TIPOLOGIA DI EROGAZIONE : E-learning.
FRUIZIONE : […]

Cosa Comprende:
Corso + Certificazione European Informatics Passport. Le certificazioni EIPASS che si conseguiranno hanno validità illimitata.

Esame Finale:
online. Si deve rispondere esattamente ad almeno il 75% delle domande previste per il test di autovalutazione disponibile subito alla fine di ogni modulo. Per completare il corso non è previsto un tempo minimo dall’iscrizione e si potranno svolgere 3 tentativi, quindi ripetendo il corso altri 3 tentativi illimitatamente .
NB : è necessario essere dotati di webcam perché per l'esame di certificazione EIPASS online sarà utilizzato il riconoscimento biometrico fatto al primo accesso sulla piattaforma Didasko.
CERTIFICAZIONE : valida come certificazione informatica per graduatoria ATA e docenti. Attestato disponibile dopo 30 giorni nel proprio Libretto digitale . Inoltre, sarà possibile richiedere la certificazione digitale dopo circa 5 giorni dalla richiesta tramite i servizi di segreteria.
TRAILER DEL CORSO :"
